GEOID,NAME,variable,estimate,moe
49051,"Wasatch County, Utah",B19013H_001,99679,6827
49051,"Wasatch County, Utah",B19013I_001,61875,28483
49053,"Washington County, Utah",B19013_001,65040,2332
49053,"Washington County, Utah",B19013A_001,67268,3782
49053,"Washington County, Utah",B19013B_001,44024,3808
49053,"Washington County, Utah",B19013C_001,60417,54000
49053,"Washington County, Utah",B19013D_001,NA,NA
49053,"Washington County, Utah",B19013E_001,38068,35967
49053,"Washington County, Utah",B19013F_001,56534,11388
49053,"Washington County, Utah",B19013G_001,49965,16527
49053,"Washington County, Utah",B19013H_001,69269,4029
49053,"Washington County, Utah",B19013I_001,50162,7893
49055,"Wayne County, Utah",B19013_001,55605,9769
49055,"Wayne County, Utah",B19013A_001,56089,9276
49055,"Wayne County, Utah",B19013B_001,NA,NA
49055,"Wayne County, Utah",B19013C_001,NA,NA
49055,"Wayne County, Utah",B19013D_001,NA,NA
49055,"Wayne County, Utah",B19013E_001,NA,NA
49055,"Wayne County, Utah",B19013F_001,NA,NA
49055,"Wayne County, Utah",B19013G_001,NA,NA
49055,"Wayne County, Utah",B19013H_001,55403,8170
49055,"Wayne County, Utah",B19013I_001,78047,50996
49057,"Weber County, Utah",B19013_001,74345,1897
49057,"Weber County, Utah",B19013A_001,75841,1940
49057,"Weber County, Utah",B19013B_001,53805,4179
49057,"Weber County, Utah",B19013C_001,58879,16191
49057,"Weber County, Utah",B19013D_001,76726,6874
49057,"Weber County, Utah",B19013E_001,48261,25784
49057,"Weber County, Utah",B19013F_001,66816,9833
49057,"Weber County, Utah",B19013G_001,63797,12425
49057,"Weber County, Utah",B19013H_001,77212,1978
49057,"Weber County, Utah",B19013I_001,64235,3386
50001,"Addison County, Vermont",B19013_001,77978,3393
50001,"Addison County, Vermont",B19013A_001,77915,3420
50001,"Addison County, Vermont",B19013B_001,108750,31208
50001,"Addison County, Vermont",B19013C_001,NA,NA
50001,"Addison County, Vermont",B19013D_001,103250,98255
50001,"Addison County, Vermont",B19013E_001,NA,NA
50001,"Addison County, Vermont",B19013F_001,33239,23575
50001,"Addison County, Vermont",B19013G_001,86667,32365
50001,"Addison County, Vermont",B19013H_001,78100,3200
50001,"Addison County, Vermont",B19013I_001,34046,19180
50003,"Bennington County, Vermont",B19013_001,63448,3413
50003,"Bennington County, Vermont",B19013A_001,64303,3494
50003,"Bennington County, Vermont",B19013B_001,NA,NA
50003,"Bennington County, Vermont",B19013C_001,NA,NA
50003,"Bennington County, Vermont",B19013D_001,30341,19587
50003,"Bennington County, Vermont",B19013E_001,NA,NA
50003,"Bennington County, Vermont",B19013F_001,48903,8254
50003,"Bennington County, Vermont",B19013G_001,90855,28625
50003,"Bennington County, Vermont",B19013H_001,64299,3693
50003,"Bennington County, Vermont",B19013I_001,62132,45660
50005,"Caledonia County, Vermont",B19013_001,55159,3974
50005,"Caledonia County, Vermont",B19013A_001,56175,4341
50005,"Caledonia County, Vermont",B19013B_001,35870,26650
50005,"Caledonia County, Vermont",B19013C_001,NA,NA
50005,"Caledonia County, Vermont",B19013D_001,43796,15427
50005,"Caledonia County, Vermont",B19013E_001,NA,NA
50005,"Caledonia County, Vermont",B19013F_001,NA,NA
50005,"Caledonia County, Vermont",B19013G_001,62760,28761
50005,"Caledonia County, Vermont",B19013H_001,56861,4280
50005,"Caledonia County, Vermont",B19013I_001,41745,39806
50007,"Chittenden County, Vermont",B19013_001,81957,2521
50007,"Chittenden County, Vermont",B19013A_001,84024,2234
50007,"Chittenden County, Vermont",B19013B_001,49554,11530
50007,"Chittenden County, Vermont",B19013C_001,71406,25976
50007,"Chittenden County, Vermont",B19013D_001,66415,19193
50007,"Chittenden County, Vermont",B19013E_001,NA,NA
50007,"Chittenden County, Vermont",B19013F_001,61950,20885
50007,"Chittenden County, Vermont",B19013G_001,80446,28326
50007,"Chittenden County, Vermont",B19013H_001,84434,2275
50007,"Chittenden County, Vermont",B19013I_001,63060,10056
50009,"Essex County, Vermont",B19013_001,48194,3577
50009,"Essex County, Vermont",B19013A_001,48294,3449
50009,"Essex County, Vermont",B19013B_001,NA,NA
50009,"Essex County, Vermont",B19013C_001,NA,NA
50009,"Essex County, Vermont",B19013D_001,NA,NA
50009,"Essex County, Vermont",B19013E_001,NA,NA
50009,"Essex County, Vermont",B19013F_001,NA,NA
50009,"Essex County, Vermont",B19013G_001,53529,35037
50009,"Essex County, Vermont",B19013H_001,48611,3308
50009,"Essex County, Vermont",B19013I_001,NA,NA
50011,"Franklin County, Vermont",B19013_001,68476,3297
50011,"Franklin County, Vermont",B19013A_001,68609,3311
50011,"Franklin County, Vermont",B19013B_001,NA,NA
50011,"Franklin County, Vermont",B19013C_001,18125,11559
50011,"Franklin County, Vermont",B19013D_001,87386,7235
50011,"Franklin County, Vermont",B19013E_001,NA,NA
50011,"Franklin County, Vermont",B19013F_001,NA,NA
50011,"Franklin County, Vermont",B19013G_001,57917,36132
50011,"Franklin County, Vermont",B19013H_001,68853,3281
50011,"Franklin County, Vermont",B19013I_001,49250,11030
50013,"Grand Isle County, Vermont",B19013_001,85154,7894
50013,"Grand Isle County, Vermont",B19013A_001,87582,7806
50013,"Grand Isle County, Vermont",B19013B_001,NA,NA
50013,"Grand Isle County, Vermont",B19013C_001,43600,424
50013,"Grand Isle County, Vermont",B19013D_001,NA,NA
50013,"Grand Isle County, Vermont",B19013E_001,NA,NA
50013,"Grand Isle County, Vermont",B19013F_001,NA,NA
50013,"Grand Isle County, Vermont",B19013G_001,68988,1457
50013,"Grand Isle County, Vermont",B19013H_001,87636,7700
50013,"Grand Isle County, Vermont",B19013I_001,97292,44026
50015,"Lamoille County, Vermont",B19013_001,66016,4777
50015,"Lamoille County, Vermont",B19013A_001,66913,4435
50015,"Lamoille County, Vermont",B19013B_001,NA,NA
50015,"Lamoille County, Vermont",B19013C_001,2499,NA
50015,"Lamoille County, Vermont",B19013D_001,NA,NA
50015,"Lamoille County, Vermont",B19013E_001,NA,NA
50015,"Lamoille County, Vermont",B19013F_001,36672,7466
50015,"Lamoille County, Vermont",B19013G_001,52000,9671
50015,"Lamoille County, Vermont",B19013H_001,67082,4476
50015,"Lamoille County, Vermont",B19013I_001,NA,NA
50017,"Orange County, Vermont",B19013_001,67906,2710
50017,"Orange County, Vermont",B19013A_001,68560,3043
50017,"Orange County, Vermont",B19013B_001,64792,49166
50017,"Orange County, Vermont",B19013C_001,NA,NA
50017,"Orange County, Vermont",B19013D_001,35417,23284
50017,"Orange County, Vermont",B19013E_001,NA,NA
50017,"Orange County, Vermont",B19013F_001,120521,95005
50017,"Orange County, Vermont",B19013G_001,58294,4652
50017,"Orange County, Vermont",B19013H_001,68819,3092
50017,"Orange County, Vermont",B19013I_001,27411,19030
50019,"Orleans County, Vermont",B19013_001,58037,3153
50019,"Orleans County, Vermont",B19013A_001,58591,3098
50019,"Orleans County, Vermont",B19013B_001,28830,240
50019,"Orleans County, Vermont",B19013C_001,NA,NA
50019,"Orleans County, Vermont",B19013D_001,NA,NA
50019,"Orleans County, Vermont",B19013E_001,NA,NA
50019,"Orleans County, Vermont",B19013F_001,56563,50126
50019,"Orleans County, Vermont",B19013G_001,42138,32186
50019,"Orleans County, Vermont",B19013H_001,58832,3170
50019,"Orleans County, Vermont",B19013I_001,NA,NA
50021,"Rutland County, Vermont",B19013_001,59751,2133
50021,"Rutland County, Vermont",B19013A_001,59246,2249
50021,"Rutland County, Vermont",B19013B_001,78306,37510
50021,"Rutland County, Vermont",B19013C_001,62500,14355
50021,"Rutland County, Vermont",B19013D_001,NA,NA
50021,"Rutland County, Vermont",B19013E_001,NA,NA
50021,"Rutland County, Vermont",B19013F_001,NA,NA
50021,"Rutland County, Vermont",B19013G_001,73750,16773
50021,"Rutland County, Vermont",B19013H_001,59473,2256
50021,"Rutland County, Vermont",B19013I_001,58750,27406
50023,"Washington County, Vermont",B19013_001,70128,3014
50023,"Washington County, Vermont",B19013A_001,71186,2631
50023,"Washington County, Vermont",B19013B_001,30634,14163
50023,"Washington County, Vermont",B19013C_001,55625,18740
50023,"Washington County, Vermont",B19013D_001,60909,16384
50023,"Washington County, Vermont",B19013E_001,NA,NA
50023,"Washington County, Vermont",B19013F_001,68750,32596
50023,"Washington County, Vermont",B19013G_001,53750,16605
50023,"Washington County, Vermont",B19013H_001,71007,2620
50023,"Washington County, Vermont",B19013I_001,79567,10325
50025,"Windham County, Vermont",B19013_001,59195,2060
50025,"Windham County, Vermont",B19013A_001,59386,2189
50025,"Windham County, Vermont",B19013B_001,NA,NA
50025,"Windham County, Vermont",B19013C_001,15521,12058
50025,"Windham County, Vermont",B19013D_001,NA,NA
50025,"Windham County, Vermont",B19013E_001,NA,NA
50025,"Windham County, Vermont",B19013F_001,NA,NA
50025,"Windham County, Vermont",B19013G_001,65278,23372
50025,"Windham County, Vermont",B19013H_001,59300,2177
50025,"Windham County, Vermont",B19013I_001,61500,34752
50027,"Windsor County, Vermont",B19013_001,63787,2209
50027,"Windsor County, Vermont",B19013A_001,63792,2218
50027,"Windsor County, Vermont",B19013B_001,NA,NA
50027,"Windsor County, Vermont",B19013C_001,60536,26764
50027,"Windsor County, Vermont",B19013D_001,61250,29166
50027,"Windsor County, Vermont",B19013E_001,NA,NA
50027,"Windsor County, Vermont",B19013F_001,59250,37394
50027,"Windsor County, Vermont",B19013G_001,71250,19878
50027,"Windsor County, Vermont",B19013H_001,63773,2197
50027,"Windsor County, Vermont",B19013I_001,82750,40360
51001,"Accomack County, Virginia",B19013_001,50601,5803
51001,"Accomack County, Virginia",B19013A_001,57658,4913
51001,"Accomack County, Virginia",B19013B_001,39059,8640
51001,"Accomack County, Virginia",B19013C_001,NA,NA
51001,"Accomack County, Virginia",B19013D_001,NA,NA
51001,"Accomack County, Virginia",B19013E_001,NA,NA
51001,"Accomack County, Virginia",B19013F_001,NA,NA
51001,"Accomack County, Virginia",B19013G_001,40469,24401
51001,"Accomack County, Virginia",B19013H_001,57763,4873
51001,"Accomack County, Virginia",B19013I_001,46463,6004
51003,"Albemarle County, Virginia",B19013_001,90568,3359
51003,"Albemarle County, Virginia",B19013A_001,94765,3472
51003,"Albemarle County, Virginia",B19013B_001,49926,9473
51003,"Albemarle County, Virginia",B19013C_001,NA,NA
51003,"Albemarle County, Virginia",B19013D_001,128162,44447
51003,"Albemarle County, Virginia",B19013E_001,NA,NA
51003,"Albemarle County, Virginia",B19013F_001,69643,14426
51003,"Albemarle County, Virginia",B19013G_001,89583,22223
51003,"Albemarle County, Virginia",B19013H_001,95178,3517
51003,"Albemarle County, Virginia",B19013I_001,85822,10438
51005,"Alleghany County, Virginia",B19013_001,49705,5345
51005,"Alleghany County, Virginia",B19013A_001,51012,3999
51005,"Alleghany County, Virginia",B19013B_001,27257,4314
51005,"Alleghany County, Virginia",B19013C_001,NA,NA
51005,"Alleghany County, Virginia",B19013D_001,NA,NA
51005,"Alleghany County, Virginia",B19013E_001,NA,NA
51005,"Alleghany County, Virginia",B19013F_001,NA,NA
51005,"Alleghany County, Virginia",B19013G_001,110549,79464
51005,"Alleghany County, Virginia",B19013H_001,50798,4263
51005,"Alleghany County, Virginia",B19013I_001,153542,35436
51007,"Amelia County, Virginia",B19013_001,57420,10638
51007,"Amelia County, Virginia",B19013A_001,57770,11464
51007,"Amelia County, Virginia",B19013B_001,49043,19356
51007,"Amelia County, Virginia",B19013C_001,NA,NA
51007,"Amelia County, Virginia",B19013D_001,NA,NA
51007,"Amelia County, Virginia",B19013E_001,NA,NA
51007,"Amelia County, Virginia",B19013F_001,NA,NA
51007,"Amelia County, Virginia",B19013G_001,163103,52534
51007,"Amelia County, Virginia",B19013H_001,59240,12147
51007,"Amelia County, Virginia",B19013I_001,NA,NA
51009,"Amherst County, Virginia",B19013_001,60876,3561
51009,"Amherst County, Virginia",B19013A_001,64173,6062
51009,"Amherst County, Virginia",B19013B_001,44416,9142
51009,"Amherst County, Virginia",B19013C_001,NA,NA
51009,"Amherst County, Virginia",B19013D_001,NA,NA
51009,"Amherst County, Virginia",B19013E_001,NA,NA
51009,"Amherst County, Virginia",B19013F_001,NA,NA
51009,"Amherst County, Virginia",B19013G_001,73594,69108
51009,"Amherst County, Virginia",B19013H_001,64577,7419
51009,"Amherst County, Virginia",B19013I_001,28603,3233
51011,"Appomattox County, Virginia",B19013_001,55268,5351
51011,"Appomattox County, Virginia",B19013A_001,59868,6163
51011,"Appomattox County, Virginia",B19013B_001,33996,5945
51011,"Appomattox County, Virginia",B19013C_001,NA,NA
51011,"Appomattox County, Virginia",B19013D_001,NA,NA
51011,"Appomattox County, Virginia",B19013E_001,NA,NA
51011,"Appomattox County, Virginia",B19013F_001,NA,NA
51011,"Appomattox County, Virginia",B19013G_001,54286,20709
51011,"Appomattox County, Virginia",B19013H_001,59116,6271
51011,"Appomattox County, Virginia",B19013I_001,70781,8855
51013,"Arlington County, Virginia",B19013_001,128145,2836
51013,"Arlington County, Virginia",B19013A_001,141887,4371
51013,"Arlington County, Virginia",B19013B_001,67675,7433
51013,"Arlington County, Virginia",B19013C_001,87069,43043
51013,"Arlington County, Virginia",B19013D_001,109315,12682
51013,"Arlington County, Virginia",B19013E_001,NA,NA
51013,"Arlington County, Virginia",B19013F_001,79910,11465
51013,"Arlington County, Virginia",B19013G_001,118269,21205
51013,"Arlington County, Virginia",B19013H_001,145888,3338
51013,"Arlington County, Virginia",B19013I_001,85513,6700
51015,"Augusta County, Virginia",B19013_001,69082,2561
51015,"Augusta County, Virginia",B19013A_001,69534,2729
51015,"Augusta County, Virginia",B19013B_001,NA,NA
51015,"Augusta County, Virginia",B19013C_001,NA,NA
51015,"Augusta County, Virginia",B19013D_001,125484,51822
51015,"Augusta County, Virginia",B19013E_001,NA,NA
51015,"Augusta County, Virginia",B19013F_001,NA,NA
51015,"Augusta County, Virginia",B19013G_001,75000,29971
51015,"Augusta County, Virginia",B19013H_001,69694,2806
51015,"Augusta County, Virginia",B19013I_001,47436,21208
51017,"Bath County, Virginia",B19013_001,55807,13393
51017,"Bath County, Virginia",B19013A_001,57257,15286
51017,"Bath County, Virginia",B19013B_001,NA,NA
51017,"Bath County, Virginia",B19013C_001,NA,NA
51017,"Bath County, Virginia",B19013D_001,NA,NA
51017,"Bath County, Virginia",B19013E_001,NA,NA
51017,"Bath County, Virginia",B19013F_001,NA,NA
51017,"Bath County, Virginia",B19013G_001,NA,NA
51017,"Bath County, Virginia",B19013H_001,57257,15286
51017,"Bath County, Virginia",B19013I_001,NA,NA
51019,"Bedford County, Virginia",B19013_001,70870,3382
51019,"Bedford County, Virginia",B19013A_001,72276,3768
51019,"Bedford County, Virginia",B19013B_001,59913,12182
51019,"Bedford County, Virginia",B19013C_001,NA,NA
51019,"Bedford County, Virginia",B19013D_001,NA,NA
51019,"Bedford County, Virginia",B19013E_001,NA,NA
51019,"Bedford County, Virginia",B19013F_001,63009,18330
51019,"Bedford County, Virginia",B19013G_001,41997,26823
51019,"Bedford County, Virginia",B19013H_001,72121,3717
51019,"Bedford County, Virginia",B19013I_001,70625,23210
51021,"Bland County, Virginia",B19013_001,54556,5027
51021,"Bland County, Virginia",B19013A_001,54653,4922
51021,"Bland County, Virginia",B19013B_001,NA,NA
51021,"Bland County, Virginia",B19013C_001,NA,NA
51021,"Bland County, Virginia",B19013D_001,NA,NA
51021,"Bland County, Virginia",B19013E_001,NA,NA
51021,"Bland County, Virginia",B19013F_001,NA,NA
51021,"Bland County, Virginia",B19013G_001,NA,NA
51021,"Bland County, Virginia",B19013H_001,54653,4922
51021,"Bland County, Virginia",B19013I_001,NA,NA
51023,"Botetourt County, Virginia",B19013_001,72941,4207
51023,"Botetourt County, Virginia",B19013A_001,74013,3450
51023,"Botetourt County, Virginia",B19013B_001,45160,21805
51023,"Botetourt County, Virginia",B19013C_001,NA,NA
51023,"Botetourt County, Virginia",B19013D_001,NA,NA
51023,"Botetourt County, Virginia",B19013E_001,NA,NA
51023,"Botetourt County, Virginia",B19013F_001,46681,26700
51023,"Botetourt County, Virginia",B19013G_001,89565,50712
51023,"Botetourt County, Virginia",B19013H_001,74000,3515
51023,"Botetourt County, Virginia",B19013I_001,NA,NA
51025,"Brunswick County, Virginia",B19013_001,49597,3887
51025,"Brunswick County, Virginia",B19013A_001,63595,6937
51025,"Brunswick County, Virginia",B19013B_001,42104,7773
51025,"Brunswick County, Virginia",B19013C_001,NA,NA
51025,"Brunswick County, Virginia",B19013D_001,NA,NA
51025,"Brunswick County, Virginia",B19013E_001,NA,NA
51025,"Brunswick County, Virginia",B19013F_001,NA,NA
51025,"Brunswick County, Virginia",B19013G_001,NA,NA
51025,"Brunswick County, Virginia",B19013H_001,63595,6937
51025,"Brunswick County, Virginia",B19013I_001,50991,10443
51027,"Buchanan County, Virginia",B19013_001,37093,4611
51027,"Buchanan County, Virginia",B19013A_001,36408,3699
51027,"Buchanan County, Virginia",B19013B_001,2499,NA
51027,"Buchanan County, Virginia",B19013C_001,NA,NA
51027,"Buchanan County, Virginia",B19013D_001,NA,NA
51027,"Buchanan County, Virginia",B19013E_001,NA,NA
51027,"Buchanan County, Virginia",B19013F_001,NA,NA
51027,"Buchanan County, Virginia",B19013G_001,46962,20956
51027,"Buchanan County, Virginia",B19013H_001,36357,3663
51027,"Buchanan County, Virginia",B19013I_001,NA,NA
51029,"Buckingham County, Virginia",B19013_001,49841,5835
51029,"Buckingham County, Virginia",B19013A_001,57819,7853
51029,"Buckingham County, Virginia",B19013B_001,36838,10287
51029,"Buckingham County, Virginia",B19013C_001,10000,2741
51029,"Buckingham County, Virginia",B19013D_001,NA,NA
51029,"Buckingham County, Virginia",B19013E_001,NA,NA
51029,"Buckingham County, Virginia",B19013F_001,17981,7891
51029,"Buckingham County, Virginia",B19013G_001,66591,62342
51029,"Buckingham County, Virginia",B19013H_001,57236,7730
51029,"Buckingham County, Virginia",B19013I_001,23056,17404
51031,"Campbell County, Virginia",B19013_001,53918,1851
51031,"Campbell County, Virginia",B19013A_001,55175,2202
51031,"Campbell County, Virginia",B19013B_001,44881,12574
51031,"Campbell County, Virginia",B19013C_001,NA,NA
51031,"Campbell County, Virginia",B19013D_001,32532,15011
51031,"Campbell County, Virginia",B19013E_001,NA,NA
51031,"Campbell County, Virginia",B19013F_001,30632,16698
51031,"Campbell County, Virginia",B19013G_001,47411,22209
51031,"Campbell County, Virginia",B19013H_001,55279,2506
51031,"Campbell County, Virginia",B19013I_001,46032,11404
51033,"Caroline County, Virginia",B19013_001,76528,5600
51033,"Caroline County, Virginia",B19013A_001,82520,6845
51033,"Caroline County, Virginia",B19013B_001,67132,13645
51033,"Caroline County, Virginia",B19013C_001,15489,2727
51033,"Caroline County, Virginia",B19013D_001,223808,47822
51033,"Caroline County, Virginia",B19013E_001,NA,NA
51033,"Caroline County, Virginia",B19013F_001,NA,NA
51033,"Caroline County, Virginia",B19013G_001,58621,32492
51033,"Caroline County, Virginia",B19013H_001,82654,6695
